Date,Time,Currency,Impact,Title,Actual,Forecast,Previous,Alerts
07-20-2018,8:30,CAD,M,Retail Sales m/m,2.00%,1.00%,-0.90%,-1.20%
07-20-2018,8:30,CAD,M,Trimmed CPI y/y,2.00%,,1.90%,
07-20-2018,8:32,CAD,L,Core CPI m/m,0.10%,,-0.10%,
07-21-2018,0:01,All,M,G20 Meetings [Day 1],,,,
07-22-2018,0:01,All,M,G20 Meetings [Day 2],,,,
07-23-2018,6:00,EUR,L,German Buba Monthly Report,,,,
07-23-2018,8:30,CAD,L,Wholesale Sales m/m,1.20%,0.60%,-0.10%,0.10%
07-23-2018,10:00,EUR,L,Consumer Confidence,-1,-1,-1,
07-23-2018,10:00,USD,M,Existing Home Sales,5.38M,5.46M,5.41M,5.43M
07-23-2018,10:30,AUD,L,CB Leading Index m/m,0.10%,,0.10%,
07-23-2018,13:00,GBP,M,MPC Member Broadbent Speaks,,,,
07-23-2018,20:30,JPY,L,Flash Manufacturing PMI,51.6,53.2,53,53.1
07-24-2018,1:00,JPY,L,BOJ Core CPI y/y,0.40%,0.60%,0.50%,
07-24-2018,3:00,EUR,M,French Flash Manufacturing PMI,53.1,52.6,52.5,53.1
07-24-2018,3:00,EUR,M,French Flash Services PMI,55.3,55.7,55.9,56.4
07-24-2018,3:30,EUR,M,German Flash Manufacturing PMI,57.3,55.5,55.9,
07-24-2018,3:30,EUR,M,German Flash Services PMI,54.4,54.6,54.5,53.9
07-24-2018,4:00,EUR,M,Flash Manufacturing PMI,55.1,54.7,54.9,55
07-24-2018,4:00,EUR,M,Flash Services PMI,54.4,55,55.2,55
07-24-2018,6:00,GBP,L,CBI Industrial Order Expectations,11,8,13,
07-24-2018,9:00,USD,L,HPI m/m,0.20%,0.40%,0.20%,0.10%
07-24-2018,9:45,USD,L,Flash Manufacturing PMI,55.5,55.1,55.4,54.6
07-24-2018,9:45,USD,L,Flash Services PMI,56.2,56.5,56.5,
07-24-2018,9:59,USD,L,Richmond Manufacturing Index,20,18,20,
07-24-2018,18:45,NZD,M,Trade Balance,-113M,200M,208M,294M
07-24-2018,21:30,AUD,H,CPI q/q,0.40%,0.50%,0.40%,
07-24-2018,21:30,AUD,H,Trimmed Mean CPI q/q,0.50%,0.50%,0.60%,0.50%
07-25-2018,4:00,CHF,L,Credit Suisse Economic Expectations,-4,,8,
07-25-2018,4:00,EUR,L,Private Loans y/y,2.90%,3.00%,2.90%,
07-25-2018,4:00,EUR,M,German Ifo Business Climate,101.7,101.6,101.8,
07-25-2018,4:00,EUR,M,M3 Money Supply y/y,4.40%,4.00%,4.00%,
07-25-2018,4:30,GBP,L,High Street Lending,40.5K,39.1K,39.5K,39.2K
07-25-2018,6:00,GBP,L,CBI Realized Sales,20,16,32,
07-25-2018,8:59,EUR,L,Belgian NBB Business Climate,-1.3,0.4,0.6,
07-25-2018,10:00,USD,L,New Home Sales,631K,669K,666K,689K
07-25-2018,10:30,USD,H,Crude Oil Inventories,-6.1M,-2.6M,5.8M,
07-25-2018,19:50,JPY,L,SPPI y/y,1.20%,1.00%,1.00%,
07-25-2018,21:30,AUD,L,Import Prices q/q,3.20%,1.90%,2.00%,2.10%
07-26-2018,2:00,EUR,L,German GfK Consumer Climate,10.6,10.7,10.7,
07-26-2018,3:00,EUR,M,Spanish Unemployment Rate,15.30%,15.80%,16.70%,
07-26-2018,7:45,EUR,H,Main Refinancing Rate,0.00%,0.00%,0.00%,
07-26-2018,8:30,EUR,H,ECB Press Conference,,,,
07-26-2018,8:30,USD,H,Core Durable Goods Orders m/m,0.40%,0.50%,0.00%,-0.30%
07-26-2018,8:30,USD,L,Goods Trade Balance,-68.3B,-67.0B,-64.8B,
07-26-2018,8:30,USD,L,Prelim Wholesale Inventories m/m,0.00%,0.50%,0.60%,0.50%
07-26-2018,8:30,USD,M,Durable Goods Orders m/m,1.00%,3.00%,-0.40%,-0.60%
07-26-2018,8:30,USD,M,Unemployment Claims,217K,215K,208K,207K
07-26-2018,9:00,CNY,L,CB Leading Index m/m,0.80%,,2.20%,2.10%
07-26-2018,10:30,USD,L,Natural Gas Storage,24B,39B,46B,
07-26-2018,19:30,JPY,L,Tokyo Core CPI y/y,0.80%,0.70%,0.70%,
07-26-2018,21:30,AUD,L,PPI q/q,0.30%,0.50%,0.50%,
07-27-2018,1:30,EUR,L,French Flash GDP q/q,0.20%,0.30%,0.20%,0.30%
07-27-2018,2:00,EUR,L,German Import Prices m/m,0.50%,0.30%,1.60%,
07-27-2018,2:45,EUR,L,French Consumer Spending m/m,0.10%,0.60%,1.00%,0.90%
07-27-2018,8:30,USD,H,Advance GDP q/q,4.10%,4.20%,2.00%,2.30%
07-27-2018,8:30,USD,M,Advance GDP Price Index q/q,3.00%,2.30%,2.20%,2.00%
07-27-2018,9:30,USD,H,President Trump Speaks,,,,
07-27-2018,10:00,USD,L,Revised UoM Inflation Expectations,2.90%,,2.90%,
07-27-2018,10:00,USD,M,Revised UoM Consumer Sentiment,97.9,97.1,97.1,
07-29-2018,19:50,JPY,L,Retail Sales y/y,1.80%,1.70%,0.60%,
07-29-2018,21:28,AUD,L,HIA New Home Sales m/m,2.20%,,-4.40%,
07-30-2018,0:01,EUR,M,German Prelim CPI m/m [All Day],0.30%,0.40%,0.10%,
07-30-2018,3:00,CHF,M,KOF Economic Barometer,101.1,101.6,101.3,101.7
07-30-2018,3:00,EUR,M,Spanish Flash CPI y/y,2.20%,2.30%,2.30%,
07-30-2018,4:30,GBP,L,M4 Money Supply m/m,-0.30%,0.60%,0.40%,
07-30-2018,4:30,GBP,L,Mortgage Approvals,66K,66K,65K,
07-30-2018,4:30,GBP,M,Net Lending to Individuals m/m,5.4B,5.3B,5.3B,
07-30-2018,5:15,EUR,L,Italian 10-y Bond Auction,2.87|1.4,,2.77|1.3,
07-30-2018,10:00,USD,L,Pending Home Sales m/m,0.90%,0.40%,-0.50%,
07-30-2018,18:45,NZD,L,Building Consents m/m,-7.60%,,6.90%,7.10%
07-30-2018,19:01,GBP,L,GfK Consumer Confidence,-10,-9,-9,
07-30-2018,19:30,JPY,L,Unemployment Rate,2.40%,2.30%,2.20%,
07-30-2018,19:50,JPY,L,Prelim Industrial Production m/m,-2.10%,-0.30%,-0.20%,
07-30-2018,20:20,CNY,M,Non-Manufacturing PMI,54,55,55,
07-30-2018,20:59,CNY,M,Manufacturing PMI,51.2,51.4,51.5,
07-30-2018,21:00,NZD,H,ANZ Business Confidence,-44.9,,-39,
07-30-2018,21:30,AUD,L,Private Sector Credit m/m,0.30%,0.30%,0.20%,
07-30-2018,21:30,AUD,M,Building Approvals m/m,6.40%,1.10%,-2.50%,-3.20%
07-31-2018,0:03,JPY,H,BOJ Outlook Report,,,,
07-31-2018,0:03,JPY,H,Monetary Policy Statement,,,,
07-31-2018,0:03,JPY,M,BOJ Policy Rate,-0.10%,-0.10%,-0.10%,
07-31-2018,1:00,JPY,L,Housing Starts y/y,-7.10%,-2.50%,1.30%,
07-31-2018,1:04,JPY,L,Consumer Confidence,43.5,43.9,43.7,
07-31-2018,2:00,EUR,M,German Retail Sales m/m,1.20%,1.10%,-2.10%,
07-31-2018,2:29,JPY,H,BOJ Press Conference,,,,
07-31-2018,2:45,EUR,L,French Prelim CPI m/m,-0.10%,-0.30%,0.00%,0.10%
07-31-2018,3:00,EUR,M,Spanish Flash GDP q/q,0.60%,0.70%,0.70%,
07-31-2018,3:55,EUR,L,German Unemployment Change,-6K,-10K,-14K,-15K
07-31-2018,4:00,EUR,L,Italian Monthly Unemployment Rate,10.90%,10.80%,10.70%,
07-31-2018,5:00,EUR,L,Italian Prelim CPI m/m,0.30%,0.20%,0.20%,0.30%
07-31-2018,5:00,EUR,L,Unemployment Rate,8.30%,8.30%,8.30%,8.40%
07-31-2018,5:00,EUR,M,Core CPI Flash Estimate y/y,1.10%,1.00%,0.90%,1.00%
07-31-2018,5:00,EUR,M,CPI Flash Estimate y/y,2.10%,2.00%,2.00%,
07-31-2018,5:00,EUR,M,Prelim Flash GDP q/q,0.30%,0.40%,0.40%,
07-31-2018,6:00,EUR,L,Italian Prelim GDP q/q,0.20%,0.20%,0.30%,
07-31-2018,8:30,CAD,H,GDP m/m,0.50%,0.30%,0.10%,
07-31-2018,8:30,CAD,L,IPPI m/m,0.50%,0.30%,1.20%,1.00%
07-31-2018,8:30,CAD,M,RMPI m/m,0.50%,2.70%,3.80%,
07-31-2018,8:30,USD,L,Personal Income m/m,0.40%,0.40%,0.40%,
07-31-2018,8:30,USD,M,Core PCE Price Index m/m,0.10%,0.10%,0.20%,
07-31-2018,8:30,USD,M,Employment Cost Index q/q,0.60%,0.70%,0.80%,
07-31-2018,8:30,USD,M,Personal Spending m/m,0.40%,0.40%,0.50%,0.20%
07-31-2018,9:00,USD,L,S+P/CS Composite-20 HPI y/y,6.50%,6.40%,6.70%,6.60%
07-31-2018,9:45,USD,M,Chicago PMI,65.5,61.9,64.1,
07-31-2018,10:00,USD,H,CB Consumer Confidence,127.4,126.5,127.1,126.4
07-31-2018,18:30,AUD,L,AIG Manufacturing Index,52,,57.4,
07-31-2018,18:45,NZD,H,Employment Change q/q,0.50%,0.40%,0.60%,
07-31-2018,18:45,NZD,H,Unemployment Rate,4.50%,4.40%,4.40%,
07-31-2018,18:45,NZD,L,Labor Cost Index q/q,0.60%,0.60%,0.30%,
07-31-2018,19:01,GBP,L,BRC Shop Price Index y/y,-0.30%,,-0.50%,
07-31-2018,20:30,JPY,L,Final Manufacturing PMI,52.3,51.6,51.6,
07-31-2018,21:45,CNY,L,Caixin Manufacturing PMI,50.8,50.9,51,
08-01-2018,0:01,CHF,N,Bank Holiday [All Day],,,,
08-01-2018,0:01,USD,L,Total Vehicle Sales [All Day],16.8M,17.1M,17.5M,
08-01-2018,2:00,GBP,L,Nationwide HPI m/m,0.60%,0.10%,0.70%,0.50%
08-01-2018,2:30,AUD,L,Commodity Prices y/y,7.60%,,9.80%,6.60%
08-01-2018,3:15,EUR,L,Spanish Manufacturing PMI,52.9,53.1,53.4,
08-01-2018,3:45,EUR,L,Italian Manufacturing PMI,51.5,53,53.3,
08-01-2018,3:50,EUR,L,French Final Manufacturing PMI,53.3,53.1,53.1,
08-01-2018,3:55,EUR,L,German Final Manufacturing PMI,56.9,57.3,57.3,
08-01-2018,4:00,EUR,L,Final Manufacturing PMI,55.1,55.1,55.1,
08-01-2018,4:30,GBP,H,Manufacturing PMI,54,54.2,54.3,54.4
08-01-2018,5:33,EUR,L,German 10-y Bond Auction,0.47|1.8,,0.36|1.6,
08-01-2018,8:15,USD,H,ADP Non-Farm Employment Change,219K,186K,181K,177K
08-01-2018,9:30,CAD,L,Manufacturing PMI,56.9,,57.1,
08-01-2018,9:45,USD,L,Final Manufacturing PMI,55.3,55.5,55.5,
08-01-2018,10:00,USD,H,ISM Manufacturing PMI,58.1,59.4,60.2,
08-01-2018,10:00,USD,L,Construction Spending m/m,-1.10%,0.30%,1.30%,0.40%
08-01-2018,10:00,USD,L,ISM Manufacturing Prices,73.2,75.5,76.8,
08-01-2018,10:30,USD,H,Crude Oil Inventories,3.8M,-2.6M,-6.1M,
08-01-2018,14:00,USD,H,Federal Funds Rate,<2.00%,<2.00%,<2.00%,
08-01-2018,14:00,USD,H,FOMC Statement,,,,
08-01-2018,19:50,JPY,L,Monetary Base y/y,7.00%,7.30%,7.40%,
08-01-2018,21:30,AUD,H,Trade Balance,1.87B,0.91B,0.73B,0.83B
08-01-2018,23:35,JPY,L,10-y Bond Auction,0.13|4.2,,0.04|4.4,
08-02-2018,1:45,CHF,L,SECO Consumer Climate,-7,2,2,
08-02-2018,3:00,EUR,L,Spanish Unemployment Change,-27.1K,-87.6K,-90.0K,
08-02-2018,3:15,CHF,L,Retail Sales y/y,0.30%,0.00%,0.40%,-0.10%
08-02-2018,3:30,CHF,L,Manufacturing PMI,61.9,60.8,61.6,
08-02-2018,4:30,GBP,H,Construction PMI,55.8,52.8,53.1,
08-02-2018,4:48,EUR,L,Spanish 10-y Bond Auction,1.42|1.5,,1.31|1.5,
08-02-2018,4:59,EUR,L,French 10-y Bond Auction,0.74|2.0,,0.67|1.9,
08-02-2018,5:00,EUR,L,PPI m/m,0.40%,0.30%,0.80%,
08-02-2018,7:00,GBP,H,BOE Inflation Report,,,,
08-02-2018,7:00,GBP,H,Monetary Policy Summary,,,,
08-02-2018,7:00,GBP,H,MPC Official Bank Rate Votes,9-0-0,7-0-2,3-0-6,
08-02-2018,7:00,GBP,H,Official Bank Rate,0.75%,0.75%,0.50%,
08-02-2018,7:00,GBP,M,Asset Purchase Facility,435B,435B,435B,
08-02-2018,7:00,GBP,M,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9,
08-02-2018,7:30,GBP,H,BOE Gov Carney Speaks,,,,
08-02-2018,7:30,USD,L,Challenger Job Cuts y/y,-4.20%,,19.60%,
08-02-2018,8:30,USD,M,Unemployment Claims,218K,220K,217K,
08-02-2018,10:00,USD,L,Factory Orders m/m,0.70%,0.70%,0.40%,
08-02-2018,10:30,USD,L,Natural Gas Storage,35B,39B,24B,
08-02-2018,18:30,AUD,L,AIG Services Index,53.6,,63,
08-02-2018,19:50,JPY,L,Monetary Policy Meeting Minutes,,,,
08-02-2018,21:30,AUD,H,Retail Sales m/m,0.40%,0.30%,0.40%,
08-02-2018,21:45,CNY,L,Caixin Services PMI,52.8,53.7,53.9,
08-03-2018,2:45,EUR,L,French Gov Budget Balance,-58.9B,,-55.1B,
08-03-2018,3:15,CHF,L,CPI m/m,-0.20%,-0.30%,0.00%,
08-03-2018,3:15,EUR,L,Spanish Services PMI,52.6,54.4,55.4,
08-03-2018,3:45,EUR,L,Italian Services PMI,54,53.6,54.3,
08-03-2018,3:50,EUR,L,French Final Services PMI,54.9,55.3,55.3,
08-03-2018,3:55,EUR,L,German Final Services PMI,54.1,54.4,54.4,
08-03-2018,4:00,EUR,L,Final Services PMI,54.2,54.4,54.4,
08-03-2018,4:00,EUR,L,Italian Industrial Production m/m,0.50%,0.40%,0.80%,0.70%
08-03-2018,4:30,GBP,H,Services PMI,53.5,54.7,55.1,
08-03-2018,5:00,EUR,L,Retail Sales m/m,0.30%,0.40%,0.30%,0.00%
08-03-2018,5:03,EUR,L,Italian Retail Sales m/m,-0.20%,0.10%,1.10%,0.80%
08-03-2018,8:30,CAD,H,Trade Balance,-0.6B,-2.3B,-2.7B,-2.8B
08-03-2018,8:30,USD,H,Average Hourly Earnings m/m,0.30%,0.30%,0.10%,0.20%
08-03-2018,8:30,USD,H,Non-Farm Employment Change,157K,191K,248K,213K
08-03-2018,8:30,USD,H,Unemployment Rate,3.90%,3.90%,4.00%,
08-03-2018,8:30,USD,L,Trade Balance,-46.3B,-46.5B,-43.2B,-43.1B
08-03-2018,9:45,USD,L,Final Services PMI,56,56.2,56.2,
08-03-2018,10:00,USD,H,ISM Non-Manufacturing PMI,55.7,58.6,59.1,
08-05-2018,0:01,AUD,N,Bank Holiday [All Day],,,,
08-05-2018,21:00,AUD,L,MI Inflation Gauge m/m,0.10%,,0.00%,
08-05-2018,21:00,NZD,L,ANZ Commodity Prices m/m,-3.20%,,-0.90%,-1.00%
08-05-2018,21:30,AUD,L,ANZ Job Advertisements m/m,1.50%,,-1.70%,
08-06-2018,0:01,CAD,N,Bank Holiday [All Day],,,,
08-06-2018,2:00,EUR,L,German Factory Orders m/m,-4.00%,-0.30%,2.60%,
08-06-2018,4:30,EUR,L,Sentix Investor Confidence,14.7,12.8,12.1,
08-06-2018,14:00,USD,L,Loan Officer Survey,,,,
08-06-2018,18:30,AUD,L,AIG Construction Index,52,,50.6,
08-06-2018,19:01,GBP,L,BRC Retail Sales Monitor y/y,0.50%,1.30%,1.10%,
08-06-2018,19:30,JPY,L,Household Spending y/y,-1.20%,-1.20%,-3.90%,
08-06-2018,20:00,JPY,L,Average Cash Earnings y/y,3.60%,1.70%,2.10%,
08-07-2018,0:30,AUD,H,RBA Rate Statement,,,,
08-07-2018,0:30,AUD,M,Cash Rate,1.50%,1.50%,1.50%,
08-07-2018,1:00,JPY,L,Leading Indicators,105.20%,105.40%,106.90%,
08-07-2018,2:00,EUR,L,German Industrial Production m/m,-0.90%,-0.50%,2.40%,2.60%
08-07-2018,2:00,EUR,L,German Trade Balance,19.3B,21.4B,20.4B,20.3B
08-07-2018,2:45,EUR,L,French Trade Balance,-6.2B,-5.6B,-6.0B,
08-07-2018,3:00,CHF,L,Foreign Currency Reserves,750B,,748B,749B
08-07-2018,3:30,GBP,M,Halifax HPI m/m,1.40%,0.20%,0.90%,0.30%
08-07-2018,10:00,CAD,M,Ivey PMI,61.8,64.2,63.1,
08-07-2018,10:00,USD,L,JOLTS Job Openings,6.66M,6.74M,6.66M,6.64M
08-07-2018,10:01,USD,L,IBD/TIPP Economic Optimism,58,57.2,56.4,
08-07-2018,10:15,NZD,M,GDT Price Index,0.00%,,-1.70%,
08-07-2018,15:00,USD,L,Consumer Credit m/m,10.2B,16.2B,24.3B,24.6B
08-07-2018,19:50,JPY,L,Bank Lending y/y,2.00%,2.30%,2.20%,
08-07-2018,19:50,JPY,L,BOJ Summary of Opinions,,,,
08-07-2018,19:50,JPY,L,Current Account,1.76T,1.84T,1.85T,
08-07-2018,21:30,AUD,L,Home Loans m/m,-1.10%,0.10%,1.00%,1.10%
08-07-2018,23:00,NZD,H,Inflation Expectations q/q,2.00%,,2.00%,
08-07-2018,23:01,AUD,H,RBA Gov Lowe Speaks,,,,
08-07-2018,23:05,CNY,M,Trade Balance,177B,229B,262B,
08-07-2018,23:14,CNY,L,USD-Denominated Trade Balance,28.1B,39.1B,41.6B,
08-08-2018,1:02,JPY,L,Economy Watchers Sentiment,46.6,47.8,48.1,
08-08-2018,5:36,GBP,L,10-y Bond Auction,1.46|2.2,,1.43|2.3,
08-08-2018,8:30,CAD,L,Building Permits m/m,-2.30%,-0.10%,4.80%,4.70%
08-08-2018,8:45,USD,M,FOMC Member Barkin Speaks,,,,
08-08-2018,10:30,USD,H,Crude Oil Inventories,-1.4M,-2.8M,3.8M,
08-08-2018,13:01,USD,L,10-y Bond Auction,2.96|2.5,,2.86|2.6,
08-08-2018,17:00,NZD,H,Official Cash Rate,1.75%,1.75%,1.75%,
08-08-2018,17:00,NZD,H,RBNZ Monetary Policy Statement,,,,
08-08-2018,17:00,NZD,H,RBNZ Rate Statement,,,,
08-08-2018,18:00,NZD,H,RBNZ Press Conference,,,,
08-08-2018,19:01,GBP,L,RICS House Price Balance,4%,4%,3%,2%
08-08-2018,19:50,JPY,L,Core Machinery Orders m/m,-8.80%,-1.20%,-3.70%,
08-08-2018,19:50,JPY,L,M2 Money Stock y/y,3.00%,3.10%,3.10%,3.20%
08-08-2018,21:29,CNY,L,PPI y/y,4.60%,4.40%,4.70%,
08-08-2018,21:29,CNY,M,CPI y/y,2.10%,2.00%,1.90%,
08-08-2018,23:35,JPY,L,30-y Bond Auction,0.85|4.7,,0.70|5.0,
08-09-2018,1:45,CHF,L,Unemployment Rate,2.60%,2.60%,2.60%,
08-09-2018,1:58,JPY,L,Prelim Machine Tool Orders y/y,13.00%,,11.40%,
08-09-2018,4:00,EUR,L,ECB Economic Bulletin,,,,
08-09-2018,8:13,CAD,L,Housing Starts,206K,220K,246K,248K
08-09-2018,8:30,CAD,M,NHPI m/m,0.10%,0.00%,0.00%,
08-09-2018,8:30,USD,H,PPI m/m,0.00%,0.20%,0.30%,
08-09-2018,8:30,USD,M,Core PPI m/m,0.10%,0.20%,0.30%,
08-09-2018,8:30,USD,M,Unemployment Claims,213K,220K,219K,218K
08-09-2018,10:00,USD,L,Final Wholesale Inventories m/m,0.10%,0.00%,0.00%,
08-09-2018,10:30,USD,L,Natural Gas Storage,46B,49B,35B,
08-09-2018,13:01,USD,L,30-y Bond Auction,3.09|2.3,,2.96|2.3,
08-09-2018,18:30,NZD,M,Business NZ Manufacturing Index,51.2,,52.7,52.8
08-09-2018,19:50,JPY,L,PPI y/y,3.10%,2.90%,2.80%,
08-09-2018,19:50,JPY,L,Prelim GDP Price Index y/y,0.10%,0.00%,0.50%,
08-09-2018,19:50,JPY,M,Prelim GDP q/q,0.50%,0.30%,-0.20%,
08-09-2018,21:30,AUD,H,RBA Monetary Policy Statement,,,,
08-10-2018,0:30,JPY,L,Tertiary Industry Activity m/m,-0.50%,-0.20%,0.20%,0.10%
08-10-2018,2:45,EUR,L,French Industrial Production m/m,0.60%,0.50%,-0.20%,
08-10-2018,2:45,EUR,L,French Prelim Private Payrolls q/q,0.20%,0.30%,0.20%,0.30%
08-10-2018,4:03,EUR,L,Italian Trade Balance,5.07B,3.41B,3.37B,3.38B
08-10-2018,4:30,GBP,H,GDP m/m,0.10%,0.20%,0.30%,
08-10-2018,4:30,GBP,H,Manufacturing Production m/m,0.40%,0.30%,0.60%,0.40%
08-10-2018,4:30,GBP,H,Prelim GDP q/q,0.40%,0.40%,0.20%,0.10%
08-10-2018,4:30,GBP,L,Construction Output m/m,1.40%,-0.20%,2.90%,
08-10-2018,4:30,GBP,L,Index of Services 3m-3m,0.50%,0.60%,0.40%,
08-10-2018,4:30,GBP,L,Industrial Production m/m,0.40%,0.40%,-0.20%,-0.40%
08-10-2018,4:30,GBP,M,Goods Trade Balance,-11.4B,-12.0B,-12.5B,-12.4B
08-10-2018,4:30,GBP,M,Prelim Business Investment q/q,0.50%,0.30%,-0.40%,-0.20%
08-10-2018,8:30,CAD,H,Employment Change,54.1K,17.0K,31.8K,
08-10-2018,8:30,CAD,H,Unemployment Rate,5.80%,5.90%,6.00%,
08-10-2018,8:30,USD,H,Core CPI m/m,0.20%,0.20%,0.20%,
08-10-2018,8:30,USD,H,CPI m/m,0.20%,0.20%,0.10%,
08-10-2018,9:06,GBP,L,NIESR GDP Estimate,0.50%,,0.40%,
08-10-2018,14:00,USD,L,Federal Budget Balance,-76.9B,-76.5B,-74.9B,
08-12-2018,18:45,NZD,L,FPI m/m,0.70%,,0.50%,
08-13-2018,7:26,CNY,L,M2 Money Supply y/y,8.50%,8.20%,8.00%,
08-13-2018,7:27,CNY,L,New Loans,1450B,1210B,1840B,
08-13-2018,21:30,AUD,M,NAB Business Confidence,7,,6,
08-13-2018,21:59,CNY,M,Fixed Asset Investment ytd/y,5.50%,6.00%,6.00%,
08-13-2018,21:59,CNY,M,Industrial Production y/y,6.00%,6.30%,6.00%,
08-13-2018,22:00,CNY,L,Retail Sales y/y,8.80%,9.20%,9.00%,
08-13-2018,22:00,CNY,L,Unemployment Rate,5.10%,,4.80%,
08-14-2018,0:30,JPY,L,Revised Industrial Production m/m,-1.80%,-2.10%,-2.10%,
08-14-2018,2:00,EUR,L,German Final CPI m/m,0.30%,0.30%,0.30%,
08-14-2018,2:00,EUR,M,German Prelim GDP q/q,0.50%,0.40%,0.40%,0.30%
08-14-2018,2:45,EUR,L,French Final CPI m/m,-0.10%,-0.10%,-0.10%,
08-14-2018,3:15,CHF,L,PPI m/m,0.10%,0.30%,0.20%,
08-14-2018,4:30,GBP,H,Average Earnings Index 3m/y,2.40%,2.50%,2.50%,
08-14-2018,4:30,GBP,M,Claimant Count Change,6.2K,2.3K,9.0K,7.8K
08-14-2018,4:30,GBP,M,Unemployment Rate,4.00%,4.20%,4.20%,
08-14-2018,5:00,EUR,L,Industrial Production m/m,-0.70%,-0.30%,1.40%,1.30%
08-14-2018,5:00,EUR,L,ZEW Economic Sentiment,-11.1,-16.4,-18.7,
08-14-2018,5:00,EUR,M,Flash GDP q/q,0.40%,0.30%,0.30%,
08-14-2018,5:00,EUR,M,German ZEW Economic Sentiment,-13.7,-20.1,-24.7,
08-14-2018,6:00,USD,L,NFIB Small Business Index,107.9,106.9,107.2,
08-14-2018,8:30,USD,L,Import Prices m/m,0.00%,0.10%,-0.10%,-0.40%
08-14-2018,20:30,AUD,L,Westpac Consumer Sentiment,-2.30%,,3.90%,
08-14-2018,21:30,AUD,H,Wage Price Index q/q,0.60%,0.60%,0.50%,
08-15-2018,0:01,EUR,N,French Bank Holiday [All Day],,,,
08-15-2018,0:01,EUR,N,Italian Bank Holiday [All Day],,,,
08-15-2018,4:30,GBP,H,CPI y/y,2.50%,2.50%,2.40%,
08-15-2018,4:30,GBP,L,Core CPI y/y,1.90%,1.90%,1.90%,
08-15-2018,4:30,GBP,L,HPI y/y,3.00%,2.70%,3.50%,3.00%
08-15-2018,4:30,GBP,L,PPI Output m/m,0.00%,0.10%,0.30%,0.10%
08-15-2018,4:30,GBP,M,PPI Input m/m,0.50%,0.10%,0.30%,0.20%
08-15-2018,4:30,GBP,M,RPI y/y,3.20%,3.40%,3.40%,
08-15-2018,5:32,EUR,L,German 30-y Bond Auction,0.94|1.6,,1.02|1.7,
08-15-2018,8:30,USD,H,Core Retail Sales m/m,0.60%,0.30%,0.20%,0.40%
08-15-2018,8:30,USD,H,Retail Sales m/m,0.50%,0.10%,0.20%,0.50%
08-15-2018,8:30,USD,L,Prelim Nonfarm Productivity q/q,2.90%,2.40%,0.40%,0.70%
08-15-2018,8:30,USD,L,Prelim Unit Labor Costs q/q,-0.90%,-0.10%,2.90%,2.70%
08-15-2018,8:30,USD,M,Empire State Manufacturing Index,25.6,20.1,22.6,
08-15-2018,9:15,USD,L,Capacity Utilization Rate,78.10%,78.20%,78.10%,78.00%
08-15-2018,9:15,USD,L,Industrial Production m/m,0.10%,0.30%,1.00%,0.60%
08-15-2018,10:00,USD,L,Business Inventories m/m,0.10%,0.20%,0.30%,0.40%
08-15-2018,10:00,USD,L,NAHB Housing Market Index,67,67,68,
08-15-2018,10:30,USD,H,Crude Oil Inventories,6.8M,-2.6M,-1.4M,
08-15-2018,16:00,USD,L,TIC Long-Term Purchases,-36.5B,32.3B,45.5B,45.6B
08-15-2018,19:50,JPY,L,Trade Balance,-0.05T,0.02T,0.08T,0.07T
08-15-2018,21:00,AUD,L,MI Inflation Expectations,4.00%,,3.90%,
08-15-2018,21:30,AUD,H,Employment Change,-3.9K,15.0K,58.2K,50.9K
08-15-2018,21:30,AUD,H,Unemployment Rate,5.30%,5.40%,5.40%,
08-16-2018,2:00,EUR,L,German WPI m/m,0.00%,0.50%,0.50%,
08-16-2018,2:10,CNY,L,Foreign Direct Investment ytd/y,2.30%,,1.10%,
08-16-2018,4:30,GBP,H,Retail Sales m/m,0.70%,0.20%,-0.50%,
08-16-2018,5:00,EUR,L,Trade Balance,16.7B,17.0B,16.9B,
08-16-2018,8:30,CAD,L,ADP Non-Farm Employment Change,11.6K,,22.0K,-10.5K
08-16-2018,8:30,CAD,M,Manufacturing Sales m/m,1.10%,1.00%,1.50%,1.40%
08-16-2018,8:30,USD,L,Unemployment Claims,212K,215K,214K,213K
08-16-2018,8:30,USD,M,Building Permits,1.31M,1.31M,1.29M,1.27M
08-16-2018,8:30,USD,M,Housing Starts,1.17M,1.27M,1.16M,1.17M
08-16-2018,8:30,USD,M,Philly Fed Manufacturing Index,11.9,21.9,25.7,
08-16-2018,9:30,GBP,L,CB Leading Index m/m,-0.20%,,0.00%,
08-16-2018,10:00,USD,L,Mortgage Delinquencies,4.36%,,4.63%,
08-16-2018,10:30,USD,L,Natural Gas Storage,33B,30B,46B,
08-16-2018,18:45,NZD,L,PPI Output q/q,0.90%,0.10%,0.20%,
08-16-2018,18:45,NZD,M,PPI Input q/q,1.00%,0.20%,0.60%,
08-16-2018,19:34,AUD,H,RBA Gov Lowe Speaks,,,,
08-17-2018,3:30,AUD,M,RBA Assist Gov Ellis Speaks,,,,
08-17-2018,4:00,EUR,L,Current Account,23.5B,23.2B,24.4B,22.4B
08-17-2018,5:00,EUR,L,Final Core CPI y/y,1.10%,1.10%,1.10%,
08-17-2018,5:00,EUR,M,Final CPI y/y,2.10%,2.10%,2.10%,
